user_id,reorder_proportion
27277,0.0
27278,0.7222222222222222
27280,0.09090909090909091
27281,0.0
27282,1.0
27285,0.75
27286,0.64
27287,1.0
27290,0.0
27291,0.7684210526315789
27292,0.7
27293,0.5555555555555556
27294,0.75
27295,0.36363636363636365
27296,0.8333333333333334
27297,0.75
27298,0.0
27299,0.5217391304347826
27300,0.7365269461077845
27301,0.4
27303,0.5961538461538461
27304,0.0
27305,0.2
27306,0.75
27307,0.696969696969697
27308,0.9166666666666666
27309,0.7310344827586207
27310,0.6428571428571429
27311,0.7692307692307693
27312,0.43902439024390244
27315,0.56
27316,0.6206896551724138
27317,0.6086956521739131
27319,0.23333333333333334
27321,0.6666666666666666
27324,0.88
27326,0.375
27327,0.25
27328,0.42857142857142855
27330,0.2857142857142857
27331,0.6805555555555556
27332,0.3333333333333333
27333,0.7142857142857143
27334,0.68
27336,0.375
27337,0.6666666666666666
27339,0.88
27341,0.6470588235294118
27342,0.875
27343,0.6666666666666666
27344,0.5
27345,0.18181818181818182
27346,0.0
27347,0.9111747851002865
27348,0.0
27353,0.8396946564885496
27355,1.0
27357,0.34177215189873417
27363,0.0
27365,0.045454545454545456
27366,0.2
27367,0.8
27368,0.8421052631578947
27369,0.6666666666666666
27370,0.25
27371,0.25
27373,0.7954545454545454
27374,0.46875
27376,1.0
27377,0.625
27379,0.6666666666666666
27380,0.5833333333333334
27381,0.40625
27382,1.0
27383,0.5666666666666667
27384,0.6
27385,0.375
27386,0.5
27389,0.5
27390,0.8888888888888888
27391,0.5555555555555556
27392,0.8
27394,0.35
27396,0.5882352941176471
27398,0.578125
27402,0.4666666666666667
27403,0.3157894736842105
27404,0.45454545454545453
27405,0.5
27407,0.3125
27408,0.0
27410,0.5833333333333334
27411,0.47058823529411764
27412,0.6261682242990654
27413,0.3103448275862069
27414,0.6377952755905512
27415,0.0
27416,0.4
27417,0.6470588235294118
27418,0.3
27420,0.0
27421,0.7
27422,0.5684210526315789
27423,0.5294117647058824
27424,0.0
27425,0.6708860759493671
27427,0.13793103448275862
27428,0.6779661016949152
27429,0.8300653594771242
27430,0.673202614379085
27431,0.8888888888888888
27432,0.15384615384615385
27433,0.0
27435,0.3684210526315789
27436,0.3
27437,0.4230769230769231
27438,0.0
27439,0.0
27440,0.08695652173913043
27441,0.4791666666666667
27442,0.6
27443,0.5384615384615384
27445,0.7466666666666667
27447,0.5543478260869565
27448,0.5238095238095238
27449,0.125
27450,0.23076923076923078
27451,0.18181818181818182
27453,0.6060606060606061
27455,0.5263157894736842
27456,0.6666666666666666
27457,0.47058823529411764
27459,0.3333333333333333
27460,0.2222222222222222
27461,0.5384615384615384
27466,0.9074074074074074
27469,0.5454545454545454
27470,0.8
27473,0.2
27476,0.6730769230769231
27477,0.75
27478,1.0
27479,0.0
27480,0.7142857142857143
27481,0.47368421052631576
27482,0.7777777777777778
27484,0.75
27485,1.0
27486,0.35
27487,0.2857142857142857
27489,0.5806451612903226
27490,0.0
27491,0.2727272727272727
27492,0.8
27493,1.0
27494,0.375
27496,1.0
27498,0.7368421052631579
27500,0.8736263736263736
27501,0.23529411764705882
27502,0.35294117647058826
27503,0.2222222222222222
27504,0.6666666666666666
27505,1.0
27506,0.48148148148148145
27507,0.0
27508,0.0
27511,0.8823529411764706
27513,0.6
27514,0.811965811965812
27515,0.2619047619047619
27516,1.0
27518,0.4857142857142857
27519,0.8
27520,0.72
27521,0.0
27522,0.19148936170212766
27523,0.8
27525,0.6778523489932886
27526,1.0
27528,1.0
27529,0.45
27530,0.6029411764705882
27531,0.2727272727272727
27532,0.8571428571428571
27534,0.0
27535,0.0
27536,0.8095238095238095
27537,0.7516339869281046
27538,0.30612244897959184
27539,0.8333333333333334
27541,0.3333333333333333
27542,0.16666666666666666
27543,0.3170731707317073
27544,0.0
27545,0.5
27546,0.35714285714285715
27547,0.9375
27549,0.45454545454545453
27550,0.6923076923076923
27552,0.0
27553,0.16666666666666666
27554,0.7123287671232876
27555,0.2
27556,0.0
27557,0.9333333333333333
27558,0.3333333333333333
27561,0.21428571428571427
27562,0.8333333333333334
27563,0.46153846153846156
27564,0.7
27565,0.8333333333333334
27566,0.7142857142857143
27567,0.0
27569,1.0
27570,0.3333333333333333
27571,1.0
27572,0.8181818181818182
27573,0.09523809523809523
27574,0.3548387096774194
27575,0.6296296296296297
27577,0.6410256410256411
27580,0.5714285714285714
27581,0.7368421052631579
27582,0.7941176470588235
27583,0.3888888888888889
27584,0.7222222222222222
27585,0.5
27586,0.8421052631578947
27587,0.8205128205128205
27588,0.8076923076923077
27589,0.875
27590,0.55
27591,0.5
27592,0.45555555555555555
27596,0.5721925133689839
27597,0.4
27599,0.8888888888888888
27601,0.125
27603,0.5
27604,0.8571428571428571
27605,0.6666666666666666
27606,0.25
27607,0.42857142857142855
27608,0.8032786885245902
27609,0.8666666666666667
27610,0.75
27611,0.0
27612,1.0
27613,0.3333333333333333
27614,0.3
27617,0.1111111111111111
27618,0.6176470588235294
27619,1.0
27620,0.6875
27622,0.7792207792207793
27625,0.8125
27626,0.5555555555555556
27627,0.0
27629,0.5757575757575758
27631,0.868421052631579
27633,0.6666666666666666
27634,0.0
27635,0.45454545454545453
27638,0.5
27639,0.8163265306122449
27640,0.75
27641,0.9310344827586207
27642,0.8214285714285714
27644,0.5
27645,0.14285714285714285
27646,0.09090909090909091
27647,0.7272727272727273
27648,0.9285714285714286
27650,0.4146341463414634
27651,0.4444444444444444
27653,0.5
27654,0.5
27655,0.5882352941176471
27656,0.84
27658,0.17857142857142858
27661,0.6140350877192983
27662,0.29411764705882354
27663,0.0
27664,0.45454545454545453
27665,0.5862068965517241
27666,0.42857142857142855
27668,0.6862745098039216
27670,0.4
27671,0.4
27672,0.5
27673,0.0
27674,0.3888888888888889
27675,0.7142857142857143
27676,0.5882352941176471
27678,0.2
27679,0.6666666666666666
27681,0.0
27682,0.35714285714285715
27683,0.5
27684,0.3333333333333333
27685,0.43478260869565216
27687,0.08333333333333333
27688,0.0
27691,0.0
27693,0.09090909090909091
27694,0.47368421052631576
27695,0.7307692307692307
27698,0.4583333333333333
27699,0.4230769230769231
27701,0.5714285714285714
27702,0.425
27704,0.7037037037037037
27705,1.0
27706,0.3684210526315789
27710,0.5714285714285714
27711,0.0
27712,0.5714285714285714
27714,0.625
27715,0.8108108108108109
27717,0.2222222222222222
27719,0.0
27722,0.2857142857142857
27723,1.0
27725,0.6470588235294118
27726,0.7586206896551724
27727,0.3333333333333333
27730,0.7666666666666667
27731,0.14285714285714285
27732,0.65
27733,0.5333333333333333
27734,0.35294117647058826
27736,0.2222222222222222
27737,0.0
27740,0.7037037037037037
27741,0.6415094339622641
27742,0.2972972972972973
27743,0.42857142857142855
27745,0.23333333333333334
27746,0.5
27747,0.0
27748,0.4444444444444444
27749,0.8
27750,0.0
27751,0.375
27752,0.2345679012345679
27754,0.7029702970297029
27755,0.8372093023255814
27757,0.7142857142857143
27758,0.5416666666666666
27759,0.25806451612903225
27761,0.3684210526315789
27763,0.6363636363636364
27764,0.8024691358024691
27765,1.0
27767,0.5208333333333334
27768,0.6666666666666666
27769,0.6666666666666666
27770,0.6944444444444444
27773,0.7272727272727273
27774,0.19047619047619047
27776,0.5862068965517241
27777,0.15384615384615385
27778,0.5625
27781,0.11428571428571428
27783,0.7435897435897436
27784,0.43548387096774194
27785,0.2
27786,0.8125
27788,0.2127659574468085
27789,0.5849056603773585
27791,0.8333333333333334
27792,0.4166666666666667
27793,0.8333333333333334
27794,0.8888888888888888
27795,0.696969696969697
27796,1.0
27797,0.5384615384615384
27800,0.0
27801,0.8181818181818182
27802,0.7027027027027027
27803,0.75
27804,0.5319148936170213
27805,0.6785714285714286
27806,0.7121212121212122
27809,0.6666666666666666
27810,0.5333333333333333
27811,0.5
27812,0.125
27813,0.5434782608695652
27815,0.6875
27816,0.0
27818,0.6976744186046512
27819,0.6666666666666666
27820,0.9090909090909091
27821,0.29411764705882354
27822,0.6
27823,0.2631578947368421
27826,0.375
27827,0.45454545454545453
27829,0.5538461538461539
27830,0.05555555555555555
27832,0.6376811594202898
27833,0.6666666666666666
27834,0.45454545454545453
27837,0.13333333333333333
27838,0.5625
27839,0.2222222222222222
27840,0.44
27842,0.6666666666666666
27843,0.953125
27845,0.35294117647058826
27846,0.0
27848,0.0
27849,0.43478260869565216
27850,0.7
27851,0.3333333333333333
27852,0.1935483870967742
27853,0.7777777777777778
27854,0.8367346938775511
27856,0.7294117647058823
27858,0.7105263157894737
27860,0.8888888888888888
27861,0.8709677419354839
27862,0.7164179104477612
27863,0.2
27864,0.6666666666666666
27866,0.5
27867,0.7
27868,1.0
27870,0.3620689655172414
27874,0.15384615384615385
27875,1.0
27876,0.1935483870967742
27878,1.0
27879,0.75
27882,0.125
27884,0.864406779661017
27889,0.75
27890,0.5
27892,0.0
27893,0.875
27895,0.42857142857142855
27896,0.0
27897,0.75
27899,0.8333333333333334
27900,0.6140350877192983
27901,0.6363636363636364
27902,0.5714285714285714
27903,0.8260869565217391
27904,0.42857142857142855
27905,0.18181818181818182
27907,0.8333333333333334
27908,0.9130434782608695
27909,0.5
27911,0.5333333333333333
27912,0.6
27913,0.8666666666666667
27914,0.7777777777777778
27916,0.0
27917,0.7619047619047619
27918,0.0
27919,0.0
27920,0.0
27923,0.7083333333333334
27924,0.3
27925,1.0
27926,0.4
27927,0.0
27928,0.0
27929,0.2647058823529412
27930,0.07692307692307693
27931,0.5348837209302325
27932,0.0
27935,1.0
27937,0.3333333333333333
27940,0.5909090909090909
27942,0.041666666666666664
27943,0.5214285714285715
27944,0.4838709677419355
27945,0.42857142857142855
27947,0.5
27948,0.35
27949,0.375
27950,1.0
27951,0.2857142857142857
27952,0.47474747474747475
27953,0.0
27954,0.0
27955,0.37662337662337664
27959,0.8735632183908046
27960,0.09090909090909091
27961,0.2857142857142857
27962,0.5517241379310345
27964,1.0
27965,1.0
27966,0.16
27967,0.75
27968,0.5714285714285714
27969,0.6148648648648649
27971,0.15
27972,0.7906976744186046
27974,0.8
27975,0.5
27976,0.8666666666666667
27977,0.8095238095238095
27980,0.15384615384615385
27981,0.5
27982,0.0
27983,0.28
27985,0.6
27986,1.0
27987,0.2
27988,0.9411764705882353
27991,0.0
27992,0.8775510204081632
27993,0.9333333333333333
27997,1.0
27998,0.6486486486486487
28000,0.8461538461538461
28002,0.8333333333333334
28003,0.5681818181818182
28008,0.375
28009,0.4166666666666667
28010,0.75
28011,0.5
28012,0.0
28013,0.2857142857142857
28014,0.0
28015,0.48717948717948717
28016,0.6875
28017,0.14285714285714285
28018,0.0
28019,0.7777777777777778
28020,0.35714285714285715
28021,0.6136363636363636
28022,1.0
28023,0.36363636363636365
28026,0.38636363636363635
28029,0.375
28030,0.5
28032,0.625
28035,0.6491228070175439
28036,0.14285714285714285
28037,0.9473684210526315
28038,0.0967741935483871
28039,0.0
28040,0.21428571428571427
28041,0.6538461538461539
28042,0.6923076923076923
28044,0.2
28045,0.0
28047,0.08
28048,0.5
28049,0.0
28050,0.8823529411764706
28052,0.5
28053,0.2857142857142857
28054,0.6521739130434783
28055,0.08695652173913043
28061,0.0
28062,0.4444444444444444
28064,0.14285714285714285
28065,0.43243243243243246
28068,0.08333333333333333
28070,0.6
28072,0.7083333333333334
28073,0.29411764705882354
28074,1.0
28075,0.7333333333333333
28077,0.2777777777777778
28078,0.3333333333333333
28079,0.34782608695652173
28080,0.0
28081,0.1111111111111111
28082,0.43478260869565216
28083,0.5555555555555556
28084,0.7333333333333333
28085,0.0
28086,0.3
28087,0.9067055393586005
28091,0.2777777777777778
28096,0.5
28097,0.5
28100,0.3333333333333333
28102,0.20588235294117646
28103,0.6666666666666666
28104,0.3870967741935484
28108,0.5
28109,0.14285714285714285
28112,0.6166666666666667
28114,0.17647058823529413
28116,1.0
28117,0.6818181818181818
28118,0.6554621848739496
28119,0.6
28120,0.6666666666666666
28121,0.1935483870967742
28124,0.0
28125,0.0
28128,0.6153846153846154
28130,0.21428571428571427
28132,0.8064516129032258
28134,0.7981651376146789
28135,1.0
28137,0.2857142857142857
28139,0.6923076923076923
28140,0.5569620253164557
28141,0.0
28142,0.5833333333333334
28143,0.2
28144,0.9038461538461539
28147,0.0
28148,0.1875
28149,0.8571428571428571
28150,0.5384615384615384
28151,0.6595744680851063
28154,0.0
28155,0.3
28156,0.3333333333333333
28158,0.625
28159,0.8378378378378378
28160,0.2727272727272727
28164,0.0
28165,0.5897435897435898
28166,0.5925925925925926
28168,0.78
28170,0.4166666666666667
28173,0.23684210526315788
28175,0.8
28177,0.4
28179,0.16666666666666666
28180,0.6
28182,0.7349397590361446
28183,0.13043478260869565
28184,0.25
28185,0.6428571428571429
28186,0.47368421052631576
28191,0.5294117647058824
28193,0.0
28195,0.7431192660550459
28196,0.1
28197,0.4
28198,0.8
28200,0.6206896551724138
28202,0.3333333333333333
28203,0.6363636363636364
28204,1.0
28205,0.0
28206,0.9411764705882353
28207,0.35714285714285715
28208,0.5
28209,0.6666666666666666
28214,0.6046511627906976
28216,0.6576576576576577
28218,0.7272727272727273
28220,0.4
28221,0.3684210526315789
28222,0.5
28223,0.0
28224,1.0
28225,0.5555555555555556
28226,0.2
28227,0.3
28228,1.0
28231,0.0
28232,0.0
28234,0.5
28235,0.8
28236,0.375
28238,0.925531914893617
28239,0.42857142857142855
28242,0.3333333333333333
28243,0.8181818181818182
28244,0.29411764705882354
28245,0.2682926829268293
28247,0.8571428571428571
28248,0.3333333333333333
28251,0.0
28252,1.0
28253,0.9230769230769231
28255,0.47368421052631576
28256,1.0
28257,0.75
28258,0.4411764705882353
28259,0.6875
28260,0.48484848484848486
28261,0.42857142857142855
28262,0.56
28263,0.4857142857142857
28265,0.0
28266,0.4634146341463415
28268,0.8148148148148148
28270,1.0
28271,0.2
28273,0.8928571428571429
28275,0.0
28277,0.6111111111111112
28279,0.8
28280,0.5
28281,0.735632183908046
28282,0.11764705882352941
28283,0.6153846153846154
28284,0.5446808510638298
28285,0.3
28286,0.8
28287,0.0
28288,0.6
28291,0.7450980392156863
28293,0.3125
28294,0.16666666666666666
28296,0.0
28297,0.5
28298,1.0
28300,0.5
28304,0.16666666666666666
28306,0.0
28307,0.6666666666666666
28309,0.21739130434782608
28310,1.0
28311,0.8947368421052632
28313,0.46153846153846156
28314,0.2571428571428571
28318,0.5
28320,0.9024390243902439
28321,0.6666666666666666
28323,0.6666666666666666
28324,0.4807692307692308
28325,0.5
28326,0.3333333333333333
28330,0.2222222222222222
28331,0.23076923076923078
28332,0.2
28334,0.4146341463414634
28336,0.3888888888888889
28338,0.0
28339,0.0
28340,0.0
28341,0.0
28342,0.8
28343,0.8611111111111112
28345,0.3
28349,0.4264705882352941
28350,0.48
28351,0.21739130434782608
28352,0.3125
28354,0.5535714285714286
28357,0.0
28358,0.6666666666666666
28360,0.0
28361,0.0
28362,0.9230769230769231
28364,0.25
28365,0.5833333333333334
28367,0.6268656716417911
28368,0.8387096774193549
28369,0.43209876543209874
28370,0.0
28371,1.0
28374,0.78125
28375,0.0
28378,0.6818181818181818
28380,0.0
28381,0.5555555555555556
28382,0.4
28383,0.375
28384,0.15384615384615385
28385,1.0
28386,0.8490566037735849
28387,0.2222222222222222
28388,0.2222222222222222
28391,0.07692307692307693
28392,0.3076923076923077
28393,0.0
28395,0.0
28396,0.5714285714285714
28397,0.5
28399,0.0
28400,0.7377049180327869
28401,0.0
28402,0.9130434782608695
28404,0.9444444444444444
28405,0.625
28407,1.0
28408,0.6
28411,0.2727272727272727
28413,0.2777777777777778
28414,0.6666666666666666
28415,0.5238095238095238
28417,0.8333333333333334
28418,0.8571428571428571
28419,0.0
28420,0.0
28421,0.8571428571428571
28422,0.25
28423,0.5555555555555556
28424,0.2
28425,0.5555555555555556
28426,0.7391304347826086
28427,0.7391304347826086
28428,0.0
28429,0.6666666666666666
28430,0.0
28434,0.8931297709923665
28435,0.4084507042253521
28437,0.625
28438,1.0
28439,0.25
28440,0.23333333333333334
28444,0.3076923076923077
28445,0.0
28446,0.4864864864864865
28447,0.0
28448,0.7
28449,0.6103896103896104
28450,0.7333333333333333
28451,0.4117647058823529
28452,1.0
28453,0.8571428571428571
28454,0.08695652173913043
28455,0.5625
28456,0.45901639344262296
28457,0.5
28458,0.2692307692307692
28459,0.39285714285714285
28460,0.5046728971962616
28462,0.7142857142857143
28463,0.6666666666666666
28464,0.8732394366197183
28465,0.425531914893617
28466,0.5641025641025641
28467,0.5555555555555556
28468,0.5945945945945946
28469,0.0
28470,0.6956521739130435
28471,0.6
28472,0.75
28474,0.0
28475,0.7321428571428571
28476,0.9005847953216374
28477,0.78125
28478,0.8210526315789474
28479,0.375
28480,0.6
28483,0.2
28484,0.5714285714285714
28486,0.7333333333333333
28487,0.25
28488,0.35294117647058826
28489,1.0
28490,0.0
28491,0.8372093023255814
28492,0.15151515151515152
28495,0.5
28497,0.868421052631579
28498,0.5
28499,0.78
28500,0.7857142857142857
28501,0.0
28503,1.0
28504,0.2
28506,0.1111111111111111
28507,0.2608695652173913
28508,0.0
28509,0.7333333333333333
28510,0.6201550387596899
28511,0.0
28514,0.8571428571428571
28515,0.8461538461538461
28516,0.0
28517,0.15789473684210525
28518,0.14285714285714285
28520,0.35714285714285715
28522,0.6833333333333333
28523,0.2857142857142857
28524,0.625
28525,0.9846153846153847
28526,0.0
28527,0.6666666666666666
28529,0.0
28530,0.6363636363636364
28531,0.7142857142857143
28532,1.0
28535,0.4666666666666667
28537,0.18032786885245902
28538,0.39215686274509803
28539,0.45161290322580644
28540,0.5555555555555556
28541,0.5416666666666666
28542,0.1111111111111111
28543,0.46511627906976744
28544,0.6153846153846154
28545,0.5
28546,0.8
28547,0.5
28548,0.625
28549,0.2222222222222222
28550,0.0
28551,0.3225806451612903
28552,0.0
28553,0.3684210526315789
28554,0.5
28555,0.6605504587155964
28556,0.9379310344827586
28558,0.7741935483870968
28561,0.25
28562,0.2727272727272727
28563,0.0
28564,0.975609756097561
28565,0.5294117647058824
28567,0.7272727272727273
28568,0.2222222222222222
28572,0.30434782608695654
28575,0.047619047619047616
28577,0.29411764705882354
28578,0.3
28579,0.5666666666666667
28580,0.5625
28582,0.75
28584,0.8727272727272727
28585,0.0
28587,0.6129032258064516
28589,0.0
28590,1.0
28591,0.6231884057971014
28592,0.4957983193277311
28593,0.42105263157894735
28594,0.03571428571428571
28596,0.0
28597,0.0
28598,0.2857142857142857
28599,0.5483870967741935
28600,0.6333333333333333
28602,0.9393939393939394
28604,1.0
28605,0.5625
28607,0.75
28608,0.6470588235294118
28609,0.5652173913043478
28611,0.5789473684210527
28612,0.48148148148148145
28613,0.0
28614,1.0
28615,0.7777777777777778
28617,1.0
28622,0.21052631578947367
28623,0.7916666666666666
28624,0.5769230769230769
28626,0.7611111111111111
28627,0.5
28628,0.7142857142857143
28629,0.42857142857142855
28630,0.8670212765957447
28632,0.6867469879518072
28635,1.0
28640,0.8461538461538461
28641,0.6666666666666666
28642,0.5176470588235295
28644,0.8571428571428571
28645,0.22727272727272727
28646,0.14285714285714285
28647,0.10810810810810811
28648,0.4473684210526316
28650,0.3888888888888889
28653,0.2222222222222222
28655,0.0
28656,0.6607142857142857
28657,0.7142857142857143
28658,0.3333333333333333
28659,0.21052631578947367
28662,0.5294117647058824
28664,0.8
28665,0.6935483870967742
28666,0.8461538461538461
28667,0.25
28668,0.32941176470588235
28669,0.3333333333333333
28670,0.2727272727272727
28673,0.3333333333333333
28674,0.6153846153846154
28675,0.2916666666666667
28676,0.0
28677,0.5652173913043478
28679,0.7142857142857143
28680,0.7272727272727273
28681,0.9004524886877828
28683,1.0
28685,0.7766990291262136
28686,0.1111111111111111
28688,0.7160493827160493
28689,0.0
28690,0.5
28691,0.625
28692,0.5555555555555556
28694,0.8571428571428571
28695,0.0
28696,0.2857142857142857
28698,0.0
28700,0.9
28701,1.0
28703,0.0
28704,0.1111111111111111
28705,0.8113207547169812
28706,0.5
28707,0.8
28708,0.23076923076923078
28710,0.8260869565217391
28711,0.0
28712,0.8666666666666667
28713,0.34615384615384615
28716,0.2571428571428571
28717,0.0
28718,0.2
28720,0.5263157894736842
28721,0.4583333333333333
28722,0.6666666666666666
28723,0.5
28726,0.2222222222222222
28728,0.5
28730,0.8023255813953488
28731,0.5
28732,0.95
28733,0.4666666666666667
28734,0.5333333333333333
28735,0.8275862068965517
28736,0.23076923076923078
28737,0.6739130434782609
28738,0.7916666666666666
28739,0.23076923076923078
28740,1.0
28741,0.3333333333333333
28742,0.7184466019417476
28743,0.5217391304347826
28745,0.7669172932330827
28746,1.0
28747,0.3125
28748,0.0
28749,0.5192307692307693
28750,0.47368421052631576
28751,0.14285714285714285
28755,0.5
28756,0.5588235294117647
28757,0.8
28759,0.11764705882352941
28760,0.3055555555555556
28762,0.6744186046511628
28763,0.6
28764,0.6666666666666666
28765,0.6666666666666666
28766,0.42857142857142855
28767,0.0
28769,0.2
28771,0.25
28772,0.09090909090909091
28773,0.8709677419354839
28775,0.7619047619047619
28776,0.5106382978723404
28778,0.5555555555555556
28779,0.3333333333333333
28780,0.0
28781,0.0
28783,0.17391304347826086
28784,0.0
28785,0.2647058823529412
28788,0.0
28789,0.6875
28791,0.2222222222222222
28792,0.5483870967741935
28794,0.3
28795,0.4444444444444444
28796,0.25396825396825395
28797,0.0
28798,0.4838709677419355
28799,0.29411764705882354
28800,0.90625
28801,0.2
28802,0.5555555555555556
28803,0.8813559322033898
28805,0.35
28806,0.0
28811,0.36363636363636365
28812,0.6785714285714286
28817,0.5172413793103449
28818,0.16666666666666666
28819,0.8269230769230769
28820,0.5714285714285714
28822,0.875
28823,0.0
28825,0.7674418604651163
28826,0.7659574468085106
28827,0.0
28830,0.25
28831,0.86
28832,0.0
28833,0.7857142857142857
28834,0.9375
28835,0.7247706422018348
28838,0.8421052631578947
28840,0.3333333333333333
28842,0.391304347826087
28845,0.16
28846,0.0
28847,0.896
28848,1.0
28849,0.0625
28851,0.7142857142857143
28852,0.0
28853,0.0
28854,0.5
28855,0.8248175182481752
28856,0.42857142857142855
28858,0.6666666666666666
28860,0.16666666666666666
28861,0.6363636363636364
28862,0.0
28864,0.5714285714285714
28865,0.7647058823529411
28867,0.5714285714285714
28869,0.2857142857142857
28870,0.4666666666666667
28871,0.6666666666666666
28872,0.6666666666666666
28873,0.75
28875,0.5436893203883495
28876,0.25
28877,0.8888888888888888
28879,0.55
28880,0.4375
28881,1.0
28882,0.5714285714285714
28883,0.75
28885,0.3333333333333333
28886,1.0
28887,0.2916666666666667
28888,0.125
28889,0.0
28890,0.0
28893,0.0
28894,0.7692307692307693
28896,0.0
28897,1.0
28898,0.6086956521739131
28899,0.4
28901,0.4225352112676056
28903,0.6551724137931034
28904,0.3548387096774194
28905,0.5957446808510638
28906,0.4772727272727273
28908,0.6666666666666666
28910,0.5294117647058824
28911,0.5
28912,0.0
28914,0.8125
28915,0.6538461538461539
28916,0.0
28917,0.6585365853658537
28918,0.0
28920,0.0
28921,0.7450980392156863
28922,0.3
28923,0.23809523809523808
28925,0.5
28926,0.5376344086021505
28927,0.8771929824561403
28928,0.8048780487804879
28930,0.6923076923076923
28932,0.8571428571428571
28933,0.3333333333333333
28934,0.7123287671232876
28936,0.3333333333333333
28937,0.5
28939,0.5633802816901409
28940,0.8571428571428571
28944,0.3333333333333333
28945,0.2857142857142857
28946,0.2777777777777778
28947,0.717948717948718
28949,0.0
28950,0.7083333333333334
28951,0.8333333333333334
28952,0.44
28953,0.8
28954,0.65
28956,0.16666666666666666
28957,0.5833333333333334
28958,0.0
28959,0.7692307692307693
28960,0.5
28961,0.0
28963,0.0
28965,0.8947368421052632
28966,0.0
28967,0.5714285714285714
28968,0.0
28969,0.35
28974,0.6216216216216216
28975,0.7333333333333333
28976,0.5416666666666666
28977,0.25
28978,0.29411764705882354
28980,0.5974025974025974
28982,0.8333333333333334
28983,0.8
28984,0.14814814814814814
28986,0.625
28988,0.19230769230769232
28989,0.0
28990,0.35714285714285715
28991,0.4411764705882353
28992,0.2857142857142857
28993,1.0
28994,0.0
28995,0.3870967741935484
28997,0.5
28998,0.6153846153846154
28999,0.751412429378531
29001,0.78125
29002,0.4666666666666667
29006,1.0
29007,0.0
29008,0.0
29009,0.3333333333333333
29010,0.11764705882352941
29011,0.0625
29012,0.42105263157894735
29013,0.2
29014,0.5769230769230769
29015,0.4
29017,0.6956521739130435
29019,0.5151515151515151
29020,0.6
29021,0.15384615384615385
29022,0.5714285714285714
29023,0.8292682926829268
29024,0.2727272727272727
29025,0.5
29027,0.5
29028,0.7375
29030,0.45454545454545453
29032,0.6923076923076923
29033,0.5747126436781609
29034,0.0
29036,0.5789473684210527
29037,1.0
29038,0.5454545454545454
29040,0.6
29041,0.7643312101910829
29042,0.6666666666666666
29043,0.16666666666666666
29045,0.23076923076923078
29046,0.7407407407407407
29047,0.0
29048,0.375
29051,0.625
29053,0.5789473684210527
29054,0.75
29056,0.5
29058,0.6363636363636364
29059,0.23809523809523808
29060,0.1
29061,0.7333333333333333
29062,0.0
29064,0.8433734939759037
29065,0.7413793103448276
29066,0.25
29067,0.7407407407407407
29068,0.25
29071,0.16666666666666666
29072,0.2857142857142857
29073,0.5384615384615384
29074,0.3333333333333333
29075,0.36363636363636365
29076,0.5154639175257731
29077,0.10526315789473684
29078,0.34
29079,0.0
29080,0.75
29081,0.3170731707317073
29083,0.15789473684210525
29084,0.9
29086,0.36363636363636365
29088,1.0
29089,0.7105263157894737
29090,0.7272727272727273
29091,1.0
29092,0.0
29093,0.5967741935483871
29096,0.3548387096774194
29097,0.2857142857142857
29098,0.5
29099,0.6888888888888889
29100,0.0
29102,1.0
29103,0.47619047619047616
29104,0.8571428571428571
29105,0.5714285714285714
29106,0.8
29107,0.6666666666666666
29108,0.3684210526315789
29110,0.47368421052631576
29111,1.0
29113,0.7647058823529411
29114,0.8
29115,0.0
29118,0.8095238095238095
29120,0.5384615384615384
29121,0.0
29122,0.6
29123,0.0
29124,0.5714285714285714
29125,0.4666666666666667
29126,0.2222222222222222
29127,0.0
29128,0.3333333333333333
29129,0.0
29130,1.0
29132,0.7230769230769231
29133,0.5714285714285714
29136,0.1111111111111111
29137,0.25
29138,0.6206896551724138
29139,0.35135135135135137
29141,0.14285714285714285
29142,0.1
29143,0.0
29147,0.8925619834710744
29148,0.2978723404255319
29150,0.4
29151,0.6190476190476191
29152,0.45454545454545453
29153,1.0
29154,0.4
29155,1.0
29156,0.125
29157,0.6666666666666666
29158,0.8333333333333334
29160,0.463768115942029
29161,0.2727272727272727
29162,0.0
29163,0.5714285714285714
29164,0.0
29166,0.25
29167,0.84
29168,0.2
29169,0.4722222222222222
29171,0.0
29172,0.8269230769230769
29175,0.7272727272727273
29176,0.6086956521739131
29178,1.0
29179,0.39285714285714285
29180,0.6666666666666666
29182,0.45098039215686275
29183,0.3333333333333333
29188,0.525
29190,0.7142857142857143
29191,0.26666666666666666
29192,0.5882352941176471
29193,0.42105263157894735
29194,0.5
29195,0.7971014492753623
29196,0.5079365079365079
29199,0.625
29200,0.7157894736842105
29201,0.59375
29202,0.8
29204,0.3076923076923077
29205,0.0
29206,0.43478260869565216
29207,0.0
29208,0.0
29209,0.46153846153846156
29210,0.18181818181818182
29211,0.4166666666666667
29212,0.5714285714285714
29213,0.34782608695652173
29215,0.06451612903225806
29216,0.7058823529411765
29218,0.36363636363636365
29219,0.3333333333333333
29220,0.7777777777777778
29221,0.5714285714285714
29222,0.4
29223,0.5510204081632653
29225,0.6271186440677966
29227,0.9230769230769231
29228,0.07142857142857142
29229,0.4
29230,0.6176470588235294
29231,0.7294117647058823
29232,0.8461538461538461
29233,0.5588235294117647
29234,0.2459016393442623
29237,0.21621621621621623
29238,0.5
29239,0.0
29241,0.5
29243,0.7321428571428571
