product_id,product_name,reorder_proportion
4783,Green Super Food Pineapple Lemongrass Packet,0.0
4784,Instant Sea Vegetable Wakame,1.0
4785,Coconut Crisp,0.0
4786,Sweet Cream Butter Salted,0.5
4787,Ravioli- Italian Sausage,0.25
4789,Hand Moisturizing Dish Liquid,0.125
4790,Organic Unsweetened Original Non Dairy Almond Beverage,0.611764705882353
4791,Ice Cubes Bubble Breeze Sugar-Free Gum,0.8333333333333334
4792,Panda Puffs Peanut Butter Cereal,0.5506807866868382
4793,Wild Berry Smoothie,0.8050921861281826
4794,Pure Vegetable Oil Soap- Original Wood Cleaner- Concentrated,0.2
4795,Cool Blue Sports Drink,0.463768115942029
4796,Baby Portabella Mushrooms,0.6017699115044248
4797,Organic Cold Brew Coffee Plus Protein Iced Mocha,0.4375
4798,Top Chef Ravioli & Chicken Marinara,0.4727272727272727
4799,Shredded Parmesan,0.6422490595921599
4800,Amazing Minerals Dead Sea Bath Salts,0.5
4801,Ginger Sesame Miso All Natural Dressing,0.0
4802,Sesame Oil- Pure,0.10344827586206896
4803,Organic Insecticide Ant & Cockroach Killer,0.0
4804,Multigrain Cereal Baby Food,1.0
4805,Simply 100 Mixed Red Berry Blended Non-Fat Greek Yogurt,0.0
4806,Oat Milk Soap,1.0
4807,Breaded Chicken Patties,0.5555555555555556
4808,Seafood Stock,0.12195121951219512
4809,Greek Whole Milk Blended Blueberry Yogurt,0.701058201058201
4810,Heavy Duty Patterned Sponge Scrubber,1.0
4811,Grape Juice with No Sugar Added,0.5
4812,Stage 1 Apples & Strawberries Organic Pureed Baby Food,0.6814159292035398
4813,Original Acai Juice,0.75
4814,Salad Kit- Light Caesar,0.5227272727272727
4815,Vegan Creamy Coconut & Peanut Spread,0.3333333333333333
4816,Red- White & Blue Pop'ems,1.0
4817,Cinnamon Apple Sauce,0.38235294117647056
4818,Classic Vanilla Coffee Creamer,0.6888888888888889
4819,Rapid Relief Sensitive Toothpaste Fresh Mint,0.0
4820,Seasonal Shocks Pumpkin Wheat,0.6666666666666666
4821,Tropical Mix,0.5675675675675675
4822,Coco Butter Formula With Vitamin E Moisturizing Body Oil,0.0
4823,Regional Kansas City Style Barbecue Sauce,0.15789473684210525
4824,Floravital Iron + Herbs Liquid Extract Formula,0.3548387096774194
4825,Paleo Granola Cranberry Lemon,0.5416666666666666
4827,Off the Block Shredded Mozzarella Cheese,0.18181818181818182
4828,Krave Double Chocolate Cereal,0.7692307692307693
4830,Coated Matzot Chocolate Flavor,0.0
4831,Sparkling Water- Orange,0.5384615384615384
4832,2% Milk American Cheese Singles,0.5769230769230769
4833,Lite Sliced Yellow Cling in Extra Light Syrup Peaches,0.42857142857142855
4834,Garlic- Elephant,0.3333333333333333
4835,Strong Thai Sweet Chili Energy Bar,0.4
4836,Honey Wheat Flatbread Egg White With Spinach & Mozzarella Style Cheese Product,0.43037974683544306
4837,Fresh Squeezed Orange Juice,0.4
4838,Original Blackberry Harvest Low Fat Yogurt,0.0
4839,13 Gallon Tall Kitchen Elastic Fit Drawstring Odor Control Trash Bags,0.0
4840,Sponge Scrubber - 3 CT,0.3684210526315789
4841,Pitted Greek Medley,0.0
4842,Cannellini Beans- White Kidney Beans,0.3888888888888889
4843,Rye Whiskey,0.3333333333333333
4844,Gotta Have Vanilla Organic Frozen Nonfat Yogurt,0.5277777777777778
4845,Spring Fresh Dryer Sheets,0.0
4846,Weight Watchers Three Cheese Ziti Marinara,0.4536082474226804
4847,Organic Low-Fat Medium Black Bean Chili,0.5352112676056338
4848,Deodorant Beauty Bar with Odor Fighting Sage,0.5454545454545454
4849,Pure Patterson Apricot Preserves,0.0
4851,Chicken Florentine Farfelle,1.0
4853,Broccoli Rabe,0.44565217391304346
4854,Cheese Creations Creamy Tomato Cheese Sauce,0.0
4855,Diced Butternut Squash,0.476
4856,Honey Banana Chips,0.0
4857,Chardonnay- Central Coast,0.0
4858,Crab Cakes,0.5
4860,Sesame Bagel,0.5
4861,Orange Scent Dish Washing Liquid,0.0
4862,Raw Coconut Vinegar,0.22
4865,100% Cranberry Mango Juice,0.875
4866,Chocolate Covered Biscuit Sticks,0.5
4867,Gone Nuts!  Raw & Sprouted White Chocolate Cashews and Almonds,0.0
4868,Caraway Seeds,0.0
4869,White Standard Baking Cup,0.0
4870,Golden Chai Black Tea,0.38028169014084506
4871,Good Buddy USA Rawhide Braid Dog Chews,0.6037735849056604
4872,Organic Pepper Jack Cheese,0.34210526315789475
4873,Lite Reduced Calorie Syrup,0.5
4874,Sweet Cream & Coffee Caramel Ice Cream,0.44
4875,Buffalo Wing Sauce,0.4
4876,Chunky Fajita Chicken with Rice and Beans Soup,0.5
4877,All Natural Jamaican Style Ginger Ale,0.6666666666666666
4878,Spicy Ranch Salad Dressing & Seasoning Mix,0.0
4879,Milk- Fat Free,0.6432160804020101
4880,Milk & Caramel Mini Squares,0.75
4881,Diet Ginger Ale Slim Cans,0.3333333333333333
4882,Tape,0.0
4883,Holiday Milk Chocolates,0.2727272727272727
4884,Roasted Chestnuts,0.5
4885,91% Isopropyl Alcohol,0.3333333333333333
4886,100% Natural Squeezed Lemon Juice,0.2
4887,Early Harvest Supersweet Petite Corn,0.7777777777777778
4888,Chocolate Caramel Flavored Sauce,0.2857142857142857
4889,Mini Peeled Carrots,0.5483091787439613
4890,Itsy Bitsy Cheese Ravioli,0.3333333333333333
4891,Gluten Free Shortbread Cookies,0.5714285714285714
4893,Quick Enriched Hominy Grits,0.3157894736842105
4894,Medium Thick'n Chunky Salsa,0.36363636363636365
4895,Orange Mango Sparkling Water,0.6568627450980392
4896,Premium Dog Treats Peanut Butter Flavor- Medium Size,0.43137254901960786
4897,Facial Tissue Cube,0.46938775510204084
4898,Vitamin C 250 mg 60 Gummies,0.7272727272727273
4899,Eat Your Vegetables Korean Barbecue Veggie Chips,0.6666666666666666
4900,Roasted Vegetable Ravioli,0.5238095238095238
4902,Really Raspberry Danish,0.5
4903,2 In 1 Ocean Lift Dandruff Shampoo + Conditioner,0.5
4904,Whisk Broom with Dust Pan,0.0
4905,Liquid Soap Iowa Pine,0.2
4906,Orange Cranberry Fiber d'Lish Bar,0.0
4907,Diced Potatoes with Onion,0.2222222222222222
4909,Sweet Hot Mustard with Honey,0.6
4910,Glow in the Dark Sandwich Cookies 2 ct Multipack,0.0
4912,Pure Tapioca Flour,1.0
4913,Table Water Crackers,0.39316239316239315
4914,Original Almond Chai Ready to Drink,0.6666666666666666
4915,Smoothie,1.0
4916,Disney Frozen Berry Cherry Raspberry Ice Pops,0.48148148148148145
4917,Buttermilk Ranch Pretzel Pieces,0.4
4918,Pure & Free™ Baby Sunblock Sunscreen Lotion SPF 60+,0.3333333333333333
4919,Unscented Dishwasher Detergents,0.7142857142857143
4920,Seedless Red Grapes,0.6678009357720119
4921,Organic Roasted Garlic Mushroom Lentil Soup,0.3333333333333333
4922,Summer Sausage Beef Premium,0.0
4923,Organic Pear- Strawberry- Beet & Kiwi Fruit & Veggie Twist,0.0
4924,Homestyle Baked Beans,0.3235294117647059
4925,Ginger Twist Tea,0.35
4926,Chicken & Broccoli Linguine Pasta,0.08333333333333333
4927,Organic Mint Dark Chocolate Bar,0.6226415094339622
4928,Black Chia Seeds,0.18421052631578946
4929,Jamaican Style Lager,0.3
4930,Extra Creamy Vanilla Ice Cream,0.0
4931,Sesame Sticks,0.46153846153846156
4932,Vanilla Bean Ice Cream,0.5032362459546925
4933,with Olive Oil Mayonnaise,0.2465753424657534
4934,Rosemary & Thyme Olive Oil Tortas,0.5
4935,Choco Chews- Organic,0.3333333333333333
4936,Nordic Omega-3 Tangerine Gummies,0.18181818181818182
4937,100% Cotton Rounds,0.45454545454545453
4938,Steak Strips,0.6681614349775785
4939,Ciabatta Rolls Take & Bake,0.5217391304347826
4940,Organic Plain Greek Yogurt,0.7183098591549296
4941,Fresh Lavender Super Odor Neutralizer Long Last Adjustable Air Freshener,0.3
4942,Vanilla Almond Breeze,0.7151898734177216
4943,Birthday Cake Ice Cream,0.3333333333333333
4944,Organic Whole Raw Cashews,1.0
4945,Large Pineapple Chunks,0.7522349936143039
4946,Pineapple Vodka,0.5
4947,Lafayette Butter Lettuce & Radicchio Salad Blend,0.720754716981132
4948,Diet Green Tea,0.5
4949,Adult Soft Natural Bristle Toothbrush,0.0
4950,Tots Greek Banana Pumpkin/Mango Spinch,0.8235294117647058
4951,Basil Scent Fabric Softener,0.2857142857142857
4952,Unsweet Peach Water,0.7302904564315352
4954,Multi Kids Complete + Fiber Gummies,0.5
4955,Minestrone Soup Mix,0.35714285714285715
4956,White Beauty Bar Soap,0.1875
4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry,0.7508579272477693
4958,Disney Pixar Cars Pasta & Broccoli with a Cheese Sauce Entree,0.5555555555555556
4959,Jumbo Topping Maraschino Cherries,0.0
4960,Three Cheese Mini Pizza Bagels Frozen Snacks,0.40625
4961,Thai Rice Stir-Fry Noodles,0.25
4962,Yotoddler Organic Pear Spinach Mango Yogurt,0.7926972909305064
4963,Organic Opal Apple,0.42857142857142855
4964,Aleppo Pepper,0.0
4965,Original Popcorn and Peanuts,0.34615384615384615
4966,37% Less Sodium Soy Sauce,0.20365535248041775
4967,Granola Bars- Crunchy- Macaroon Crunch,0.5510204081632653
4968,Almond Flavor Extract,0.4
4969,Squirt Rub R 12 Floz 12 Pk 144 Floz,1.0
4970,Little Bites Seasonal Favorites- Pumpkin Muffins,0.21739130434782608
4971,Vitaminwater® Focus Kiwi-Strawberry,0.7222222222222222
4972,Mediterranean Fine Sea Salt,0.046511627906976744
4973,Feisty Buffalo Poppers,0.6153846153846154
4974,Potted Flat Parsley,0.21052631578947367
4975,New York Cheesecake Slice,0.5915492957746479
4976,Hot Banana Pepper Rings,0.0
4977,Mushroom Barley Soup,0.4864864864864865
4978,Pull-Ups Training Pants Learning Designs,0.42857142857142855
4981,Parmesan and Rosemary Microwave Popcorn,0.4864864864864865
4982,Organic Stoneground Flakes Cocoa Clusters Cereal,0.5
4983,Sweets Medley Sea Salt Sweet Potato Chips,0.4972972972972973
4984,Flackers Sun Ripened Tomato & Basil Flax Seed Crackers,0.45454545454545453
4985,Homestyle Some Pulp Orange Juice,0.5967741935483871
4986,Light Butter with Canola,0.49537037037037035
4987,Hint of Mint- Rich Chocolate with a Splash of Mint Fit Frozen Dessert,0.5979381443298969
4988,Light Cranberry & Raspberry Juice Drink,0.5789473684210527
4989,Organic Raspberry Passion Chia Beverage,0.6846846846846847
4991,Dairy Farms Cottage Cheese,0.875
4992,Vidalia Onion,0.2
4993,Cold & Sinus Coated Caplets Pain Reliever/Fever Reducer/Nasal Decongestant,0.2
4994,gelato Coffee Toffee,0.21428571428571427
4995,Bottled Imported Premium Light Lager Beer,0.46153846153846156
4996,Angel Baby Bottom Balm,0.25
4997,Old Fashioned Peppermint Bon Bon,0.0
4998,Cinnamon Red Maca Almond Butter,0.7142857142857143
4999,Dirt Cake,0.5
5000,Hearty Teriyaki Chicken Skillets for Two,0.5
5001,Sliced Sweet Sandwich Rolls,0.5
5002,Organic Iced Oatmeal Cookie ZBar,0.632183908045977
5003,Jumbo Wieners,0.8
5005,Coconut Cacao Drink,0.5
5006,Cornmeal Medium Grind,0.041666666666666664
5007,Keratin Smooth Shine Serum,0.0
5008,Porcini Mushroom Israeli Couscous,0.5
5009,Yuba Tofu Skin,0.7058823529411765
5010,Vaginal Gel,0.0
5011,100% Natural Whole Peeled Plum Tomatoes,0.32432432432432434
5012,Honey Pomegranate Greek Yogurt,0.75
5013,Nutty for 'Nana Low-Fat Greek Yogurt,0.6860986547085202
5014,Organic White Corn Tortilla Chips,0.4722222222222222
5015,Organic Cottage Cheese Classic,0.729381443298969
5016,Melatonin 5mg Tablets,0.3333333333333333
5017,Cinnamon Lemongrass Guayusa Tea Focused Energy,0.0
5018,Orange Sherbet,0.38461538461538464
5019,Nourish & Moisturize Shampoo,0.2222222222222222
5020,Organic  Sweet & Salty Peanut Pretzel Granola Bars,0.6192052980132451
5021,Heat-N-Go! Blueberry Mini Pancakes,1.0
5022,Apricot,0.4604651162790698
5023,Sweeper Dry Sweeping Cloths Refill,0.4186046511627907
5024,Dark Red Kidney Beans No Salt Added,0.40636704119850187
5025,Green Onions,0.5331047217093116
5027,Reduced Sodium Fajita Seasoning Mix,0.2857142857142857
5028,Strawberry Twizzlers,0.45454545454545453
5029,Chocolate Chip With Vanilla Bean Ice Cream,0.8
5030,Lightly Breaded Breast Tenders,0.0
5031,Medium Salsa Roja,0.6038415366146459
5032,Cucumber Lime,0.0
5033,California Pitted Prunes,0.42857142857142855
5034,P3 Smoked Ham- Cheese & Cashews Portable Protein Packs,0.0
5035,Walnut Oil,0.36
5036,13 Gallon Apple Scented Tall Drawstring Bags,0.14285714285714285
5037,Double Fiber Whole Grain Bread,0.3333333333333333
5038,Eggs,0.5957446808510638
5039,Daily Facial with Sunscreen Moisturizer,0.16666666666666666
5040,All-Purpose Sauce- Kale Tahini,0.0
5041,Chicken Margherita,0.53125
5042,Nighty Night Tea Bags,0.38461538461538464
5043,Daily Intimate Wash pH Balance,0.5
5045,Oregon Oatmeal Cookies,0.6
5046,Vanilla Chocolate Peanut Butter Ice Cream Bars Multi-Pack,0.5714285714285714
5047,Easy Open TabsBags,0.21264367816091953
5048,Baby Moisture Wash,0.3333333333333333
5049,Marionberries,0.5
5050,Raspberry Nectar Vinaigrette with Omega 3,0.6
5051,Rosemarry Me & Olive Oil Sprouted Barley Crackers,0.3333333333333333
5052,Pumpkin Spice,0.0
5053,Dark Chocolate Mint Ice Cream Bars,0.0
5054,Organic Kabocha Squash,0.5714285714285714
5055,Ultra Strength Pain Relieving Cream,0.0
5056,Bar-B-Que Sauce- Roasted Garlic Honey,0.42857142857142855
5057,Original Crescent Rounds,0.0
5058,Lucuma & Cacoa Chocolate Bar,0.6
5059,Unknown,0.6666666666666666
5060,Unknown,0.35294117647058826
5061,Traditional Breadsticks,0.5714285714285714
5062,Ginger Peach Large Black Tea Pouches,0.25
5063,Maple & Pecan Granola Gluten Free,0.6990291262135923
5064,Scar Gel,0.0
5065,Authentic Chinese Noodles,0.4925373134328358
5066,"2\"" x 6\"" Unscented White Pillar Candle",1.0
5067,Original Syrup,0.3205574912891986
5068,Cauliflower Florets,0.5674978503869303
5069,Danimals Strawberry Explosion & Strikin' Strawberry Kiwi Smoothies,0.6948051948051948
5070,Breaded Nuggets Chicken Breast,0.6
5071,Organic Caffeine Free Chai Tea Latte Concentrate,0.5
5072,Dark Chocolate Raspberry Ice Cream Bars,0.5185185185185185
5073,Kombucha  Bilberry No. 9,0.5872093023255814
5074,Frozen Five Cheese Ravioli,0.45454545454545453
5075,Olives- Gourmet Black- Kalamata- Halved,0.0
5076,Orange Ginger Mint Tea Bags,0.0
5077,100% Whole Wheat Bread,0.7445723098825483
5078,Soap- French Milled Oval- Climbing Wild Rose,0.0
5079,Roasted and Salted Pistachios,0.25
5080,Unsweetened Oolong Tea Shot,0.375
5082,Russian Style Gluten Free No Salt Added Farmers Cheese,0.6857142857142857
5083,98% Fat Free Premium Ham With Natural Juices,0.7619047619047619
5084,Turk'y Roast,0.4782608695652174
5085,Organic Stage 1 First Peas Baby Food,0.43333333333333335
5086,Almondmilk- Pure- Chocolate Protein,0.6225165562913907
5088,Numeral 2 Birthday Candle,0.5
5089,Meat Lovers Lasagna,0.4090909090909091
5090,Marketplace Sweet Sriracha Braised Beef,0.35714285714285715
5091,Organic Iced Tea Variety Pack,0.64
5092,Unknown,0.25
5093,Lactose Free Shredded Cheese Cheddar,0.5
5094,Chocolate Truffles,0.0
5095,PODS Laundry Detergent- Spring Meadow- 72 count- Designed for Regular and HE Washers Laundry,0.4482758620689655
5097,Mexican Style Taco Shredded Cheese,0.4115138592750533
5098,Golden Brown Pure Cane Sugar,0.20833333333333334
5099,Black Bean with Onion & Garlic Crackers,0.6666666666666666
5100,Coffee- Coffee BuzzBuzzBuzz!® Ice Cream,0.41304347826086957
5101,Lean Sweet Italian Turkey Sausage,0.36134453781512604
5102,Signature Shredded Steak & Three–Cheese Chimichangas,0.25
5103,Blueberry & Purple Sweet Potato  Super Puffs,0.4846153846153846
5104,Pacific Coast Blend Ground Coffee,0.0
5105,Jasmine Green Tea Bags,0.47368421052631576
5106,Rocks N Rolls Orange Chocolate Chip French Munching Cookies,0.6
5107,Unstoppables Air Fresheners,0.0
5108,Whole Milk Bulgarian Yogurt,0.8571428571428571
5109,Unknown,0.5714285714285714
5110,7 Up Lemon Lime Soda,0.37735849056603776
5111,Whole Cranberries Dipped in Dark Chocolate,0.7
5112,Danimals Swingin' Strawberry Banana Smoothie,0.6448598130841121
5113,Pre-Workout Energizer Acai Berry,0.3333333333333333
5114,Peach-  Apricot & Banana Stage 2 Baby Food,0.6401673640167364
5115,Organic Medium Brown Eggs,0.7420718816067653
5116,Tropical Natural Stress Relief Drink,0.8571428571428571
5117,Cloves- Ground,0.0
5118,Cranberry Blueberry Blackberry Flavor 100% Juice,0.6
5119,Pineapple in Lime Gel,0.25
5120,Organic Vanilla Soymilk,0.7271505376344086
5121,Natural Gourmet Medley,1.0
5122,Reduced Fat Midnight Chocolate Milk,0.2857142857142857
5123,Pork Sausgae Patties Original,0.3333333333333333
5124,Freshly made pasta layered with seasoned meat sauce- tomato sauce and Real low-fat Ricotta cheese Lasagna Italiano,0.3157894736842105
5125,Meaty Ground Dinner Variety Pack,0.8333333333333334
5126,Smoothing Coconut Body Wash,0.0
5127,Glutenfree Brownie Mix,0.25396825396825395
5128,Paper Towel,0.5575757575757576
5129,Almond Bark,0.3333333333333333
5130,Organic Herb Blend,0.5374449339207048
5131,Superfood Slam Bar,0.684931506849315
5132,Made Good Chocolate Chip Granola Bars,0.675
5133,Organic Pastry Circles,0.3076923076923077
5134,Organic Thompson Seedless Raisins,0.6057971014492753
5135,Fuzzy Navel Orange Frozen Fruit Bar,0.42857142857142855
5136,Blueberry Blintzes Filled Crepes,0.75
5137,Original Fruits Flavored Candies,0.25
5138,Chenin Blanc Viognier,0.6
5139,Anti-Gas- Ultra Strength- 180 mg- Softgels,0.5
5140,Lean & Fit Coconut Lemongrass Chicken,0.3157894736842105
5141,Organic Iced Black Tea,0.6831683168316832
5142,Mocha Flavored Coffee Creamer,1.0
5144,Mango Probiotic Juice Drink,0.6838709677419355
5146,Gold Rum,0.4
5147,No Bake Real Cheesecake Dessert,0.25
5148,Strawberry Baby Yogurt Blends,0.6666666666666666
5149,Natural Cellulose Euro Sponge,0.0
5150,Unsalted Organic Microwave Pop's Corn,0.38461538461538464
5151,Lemon Ginger Caffeine Free Herbal Tea Bags,0.46511627906976744
5152,Body Wash & Shampoo Orange Vanilla,0.0
5153,Sleepytime Honey,0.0
5154,Pump 'N Clean Crisp Citrus Scent Multi-Purpose Kitchen & Dish Cleaner,0.0
5155,Odorless Fish Oil Dietary Supplement,0.0
5156,Gochujang Sauce,0.2
5157,Orange 100% Juice,0.5
5158,Classic Mix Cookies & Crackers,0.39473684210526316
5159,Crossovers Cocnt Curry Cashew,0.375
5160,Soda Bottles,0.65
5161,Dried Mango,0.7381126554498902
5162,Total Advanced Pro-Shield Peppermint Mouthwash,0.28
5163,Premium Super Sweet Corn Bi-Color,0.19230769230769232
5164,Hint Of Sea Salt Almonds Mini Nut-Thins,0.5
5165,Organic Basil Garlic Polenta Pre-Cooked,0.4067796610169492
5166,Gluten Free Banana Bread Mix,0.26666666666666666
5167,100% Pressed Apple  Fruit Juice,0.625
5168,Ginger ener'Gizer,0.7777777777777778
5169,Medium Chunky Salsa,0.4230769230769231
5171,Facial Tissues,0.47435897435897434
5172,Original Croccantini,0.782608695652174
5175,Blueberry Acai Lip Balm,0.0
5176,Baby 2nd Foods Apples & Chicken,0.3793103448275862
5177,Kettle Chips- Sweet Potato- Sea Salt,0.0
5178,Large White Sage Smudge Stick,0.46153846153846156
5179,Spoon- Melamine,0.0
5180,Newman-O's Creme Filled Chocolate Cookies,0.6
5181,Air Effects Linen & Sky Scent Air Freshener Spray,0.3333333333333333
5182,Flour- TigerNut,0.0
5183,Sesame Chicken,0.4745762711864407
5184,Organic Red Grape Tomato,0.35271317829457366
5185,100% Litchi Juice,0.4444444444444444
5186,No Pulp Calcium + Vitamin D 100% Orange Juice,0.5714285714285714
5187,Black Truffle & Olive Oil Potato Chips,0.5
5188,Fruit Juicy Red Punch,0.6666666666666666
5189,Jack's Special Mild Salsa,0.4574468085106383
5190,Wrigley's Orbit Cinnamint Sugarfree Gum - 14 CT,0.6
5191,Flintstones Toddler Gummies,0.0
5192,Vegetable Chicken Nutritious Dinner,0.45
5193,Organic Multi Grain Omega 3 Bread,0.8
5194,Organic Bunny Fruit Snacks Berry Patch,0.5981511691136487
5195,Everyday Shea Foaming Hand Soap Unscented,0.2222222222222222
5196,Gluten Free Marketplace Spicy Beef and Bean Enchilada,0.41379310344827586
5197,Light & Fit Greek Yogurt,0.4166666666666667
5198,Broccoli au Gratin,0.26785714285714285
5199,Variety Pack Pudding,0.5384615384615384
5200,Tuscan Garlic & Herb Tilapia,0.0
5201,Apple Turnover,0.48
5202,Natural Relief Baby Teething Tablets,0.4444444444444444
5203,Instant Butterscotch Pudding & Pie Filling Mix,0.125
5204,Passionate Spell Body Wash,1.0
5205,Tamarind Stir-Fry Paste,0.25
5206,Organic Infant Formula With Iron,0.6716867469879518
5207,Raspberry Fudge Chunk Greek Frozen Yogurt,0.25
5208,2 in 1  Cavity and Enamel Protection Strawberry Flavor Kids Toothpaste,0.0
5209,Moisturizing Shampoo Strawberries & Cream,0.25
5210,Original Baked Beans,0.43859649122807015
5211,Gift Sleeve Valentine Chocolate Hearts,0.0
5212,Watermelon Chunks,0.7556401992382069
5213,Unknown,0.0
5214,Organic Corn Flakes Fruit Juice Sweetened Cereal,0.4696969696969697
5215,Beef Cube Steak,0.75
5216,Pickled Jalapeno Nacho Slices,0.2857142857142857
5217,Acti-Fresh Body Shape Regular To Go Pantiliners,0.25
5218,Black Bean Chipotle Vegan,0.2857142857142857
5219,Ninja Turtles Kids Power Toothbrush Extra Soft,0.0
5221,Stevia Extract Liquid Sweetener,0.4375
5222,Organic Beef & Burger Rub,0.0
5223,Fruit & Cream Variety Pack,0.5353535353535354
5224,Organic Stoneground Mustard,0.07142857142857142
5225,Supreme Vegan D 2000 IU,0.0
5226,Gluten Free Hard Candies Honey,0.0
5227,Deodorant- Natural- Fragrance-Free,0.0
5228,All Natural Sea Fresh Antiplaque & Strengthening Toothpaste Deep Sea Spearmint,0.3972602739726027
5229,Classic Clean 2in1 Shampoo Plus Conditioner,0.2
5230,Watermelon Luau Bowl,0.2222222222222222
5231,Whole Care Natural Cinnamon Clove Fluoride Toothpaste,0.4444444444444444
5232,Vanilla Mint Moisturizing Conditioner,0.16666666666666666
5233,Flaky Cinnamon Rolls  With Butter Cream Icing,0.3448275862068966
5234,Herb Seasoned Restaurant Style Croutons,0.0
5235,Just Italian Dressing,0.18181818181818182
5236,Tiny Whole Green Beans,0.3870967741935484
5237,Miso Mayo,0.5
5238,Original Flatbread,0.22727272727272727
5239,Feria Multi-Faceted Shimmering Color - V48 Intense Medium Violet,0.5
5240,Spaghetti  No 12,0.5004557885141294
5241,Gluten Free Uncured Bacon Breakfast Burrito,0.36666666666666664
5242,Chocolate Semi Sweet Mini Chips,0.3793103448275862
5243,Big Cup Noodles Homestyle Shrimp Flavor,1.0
5244,Devil's Food Cookie Cakes,0.5172413793103449
5245,Fruit & Honey Triple Berry Fruit Spread,0.5
5246,Mango Jalapeno Quinoa Meal,0.0
5247,Zero Cola,0.5862068965517241
5248,Hot Roll Sausage,0.5785123966942148
5249,Unwaxed Dental Floss 100 Yards,0.5
5250,Blueberry Muffin Bar,0.5759803921568627
5251,Shaved Brussel Sprouts,0.48677248677248675
5252,Champagne- Sparkling- California- Brut Cuvee,1.0
5253,Storage Bags with Click 'n Lock Double Zipper (7 in x 7.75 in),0.0
5254,Milk Chocolate Sea Salt Cashew,0.5
5256,Fruit Spread- Concord Grape,0.4
5257,Body Butter Shea & Almond Oil Moisturizing Body Wash,0.3
5258,Sparkling Water,0.6933019976498237
5259,Condensed Chicken Noodle Soup,0.4
5260,Alkaline Sports Drink,0.0
5261,Traditional Black Beans,0.0
5262,Brown Extra Large Grade AA Eggs,0.6925675675675675
5263,Angel Hair Nests,0.6666666666666666
5264,Simply Dressed All Natural Caesar Dressing,0.46153846153846156
5265,Unknown,0.46153846153846156
5266,Fish Sauce,0.10752688172043011
5268,Bagel Bites Three Cheese Mini Bagel Pizzas,0.5441176470588235
5269,Mild Pork Sausage Patties,0.6
5270,Up Beat Craft Brewed Kombucha,0.7333333333333333
5271,Diced Peaches Fruit Bowl,0.3076923076923077
5272,Ultra Thin Pads Regular With Wings  - 18 CT,0.6666666666666666
5274,Brocolie Cauliflower Steamables,0.4
5275,Mexican Style Rice & Pasta,0.18421052631578946
5276,Guajillo Chili Pods,0.0
5277,Pepperidge Farm® Goldfish Grahams Tray,0.3
5278,Superfruit And Greens Snack Bar,0.8571428571428571
5279,Organic Pinto Beans Can,0.6153846153846154
5280,Southwest Chopped Salad,0.2222222222222222
5281,Heavy Duty Fabric Refresher - Crisp Clean,0.0
5282,Medium Jalfrezi Curry Indian Simmer Sauce,0.3103448275862069
5283,Lager- Jamaican Style,0.625
5284,Joyful Greens Ginger & Lemongrass Chia Beverage,0.5
5285,Lemon and Strawberry Real Italian Ice,0.4
5286,Rose Hips Tangerine Slippery Elm Lozenges,0.0
5287,Gluten Free Penne and Cheese,0.5714285714285714
5288,Country Wheat Bread,0.3333333333333333
5289,Tea Douglas Fir Spring Tip,0.3333333333333333
5290,Cheese- Smoked Provolone,0.25
5291,Oxygen Bleach Plus,0.2727272727272727
5295,Frozen Mixed Vegetables,0.2857142857142857
5296,Roasted Salted Almonds,0.5969696969696969
5298,30 Minute Marinade Herb & White Wine With Lemon Juice & Garlic,0.25
5299,Coffee- Gourmet- All Purpose Grind- Medium- Hawaiian Blend,0.3333333333333333
5301,Free & Clear Liquid Laundry Detergent,0.0
5302,Large Shells Pasta,0.6
5303,Organic Roasted Seaweed Snacks Teriyaki,0.6255506607929515
5305,Classic Deluxe Nonstick Grater,0.0
5306,Salad Dressing & Marinade Classic Vinaigrette,0.6
5307,Unknown,0.0
5308,Chocolate Banana Snack Bar,1.0
5309,Immune Plus Citrus Drink Mix Dietary Supplement 1 Packet,0.1
5310,Omega Zyme Digestive Enzyme Blend,0.5
5311,Everyday Soak Proof  Foam Plates,0.5
5312,Coconut Cookie Thins,0.5102040816326531
5313,Spicy Barbecue Sauce,0.3
5314,Supremely Spicy Hummus- Family Size,0.4659090909090909
5315,Fettuccine Pasta,0.281767955801105
5316,Bounty 6 Dr 140ct Paper Towel,0.14285714285714285
5317,Ruled White Index Cards,1.0
5319,Organic Chocolate Sauce,0.0
5321,Monterey Jack Sliced Cheese,0.4838709677419355
5322,Gluten Free Dark Chocolate Chunk Chewy with a Crunch Granola Bars,0.6636615811373093
5323,Organic Strawberry Lowfat Yogurt Smoothie,0.7155963302752294
5324,Peach Cobbler,0.0
5325,Salsa Verde Medium Salsa,0.0
5326,White Anchovies In Water,0.1724137931034483
5327,All Natural Chicken Pot Pie,0.4166666666666667
5328,Tropical Kombucha,0.7
5329,3Dwhite action Power Toothbrush,0.29411764705882354
5330,Organic Bramblewine Green Tea 20 ct,0.6
5331,Chocolate Peanut Butter Toffee Fiber Bar,0.5769230769230769
5332,Turbinado Sugar,0.0
5333,Organic Pumpkin Pie Mix,0.14285714285714285
5334,Blue Eucalyptus & Lavender Natural Laundry Detergent,0.4122137404580153
5335,Organic Fresh Pressed Apple Juice,0.8571428571428571
5336,2chic Avocado & Olive Oil Conditioner Travel Size,0.2
